,code,type,team,player,x,y,minute,second,period,match,team_name,player_name,outcome,phase,tipo.1,end_x,end_y,extra
660,1,pass,184,165682,56.1,92.0,46,46,1,2372222,Rayo Vallecano,Álvaro García,1,0,0,54.1,82.1,0
661,1,failed_pass,184,40721,57.1,78.4,46,48,1,2372222,Rayo Vallecano,Óscar Trejo,0,0,0,81.4,100.6,0
662,5,ball_out,184,40721,79.2,100.0,46,50,1,2372222,Rayo Vallecano,Óscar Trejo,0,0,347,0.0,0.0,0
663,5,ball_out,1564,234548,20.8,0.0,46,50,1,2372222,Almería,Álex Pozo,1,0,347,0.0,0.0,0
664,1,pass,1564,234548,25.9,0.0,46,53,1,2372222,Almería,Álex Pozo,1,0,0,24.2,17.7,0
665,1,pass,1564,233681,24.2,17.7,46,54,1,2372222,Almería,Lucas Robertone,1,0,0,11.2,15.6,0
666,1,pass,1564,469402,11.2,15.5,46,56,1,2372222,Almería,Edgar González,1,0,0,4.5,44.3,0
667,1,pass,1564,76611,7.8,44.8,47,1,1,2372222,Almería,Diego Mariño,1,0,0,10.4,24.6,0
668,1,pass,1564,469402,22.6,20.0,47,6,1,2372222,Almería,Edgar González,1,0,0,27.0,42.4,0
669,1,pass,1564,233681,27.3,45.1,47,8,1,2372222,Almería,Lucas Robertone,1,0,0,30.4,74.8,0
670,1,pass,1564,210977,37.0,75.4,47,11,1,2372222,Almería,Srdjan Babic,1,0,0,64.8,98.0,0
671,1,failed_pass,1564,220871,87.9,97.2,47,17,1,2372222,Almería,Sergio Akieme,0,0,0,88.5,44.2,0
672,12,clearance,184,77359,8.9,51.4,47,19,1,2372222,Rayo Vallecano,Florian Lejeune,1,0,0,5.7,71.4,0
673,13,chance_missed,1564,441293,92.6,29.7,47,21,1,2372222,Almería,Lázaro,1,22,0,0.0,0.0,0
674,12,clearance,184,77359,8.1,55.4,47,23,1,2372222,Rayo Vallecano,Florian Lejeune,1,0,0,63.3,66.7,0
675,1,pass,1564,469402,38.9,30.1,47,29,1,2372222,Almería,Edgar González,1,0,0,14.4,48.7,0
676,1,pass,1564,76611,18.7,48.4,47,35,1,2372222,Almería,Diego Mariño,1,0,0,21.6,37.6,0
677,1,pass,1564,469402,22.6,34.9,47,37,1,2372222,Almería,Edgar González,1,0,0,32.9,26.7,0
678,1,pass,1564,233681,32.9,26.7,47,38,1,2372222,Almería,Lucas Robertone,1,0,0,22.0,31.3,0
679,1,pass,1564,469402,24.6,30.7,47,42,1,2372222,Almería,Edgar González,1,0,0,28.7,13.5,0
680,1,pass,1564,233681,30.3,13.2,47,45,1,2372222,Almería,Lucas Robertone,1,0,0,36.1,3.7,0
681,1,failed_pass,1564,234548,37.4,5.0,47,47,1,2372222,Almería,Álex Pozo,0,0,0,64.7,26.2,0
682,1,failed_pass,184,89399,32.5,79.7,47,49,1,2372222,Rayo Vallecano,Aridane Hernández,0,0,0,47.9,100.7,0
683,5,ball_out,184,89399,48.0,100.0,47,50,1,2372222,Rayo Vallecano,Aridane Hernández,0,0,347,0.0,0.0,0
684,5,ball_out,1564,234548,52.0,0.0,47,50,1,2372222,Almería,Álex Pozo,1,0,347,0.0,0.0,0
685,1,pass,1564,234548,53.1,0.0,47,55,1,2372222,Almería,Álex Pozo,1,0,0,53.1,12.8,0
686,1,pass,1564,433952,52.2,16.5,47,58,1,2372222,Almería,Largie Ramazani,1,0,0,30.0,51.2,0
687,1,pass,1564,210977,31.1,52.4,48,1,1,2372222,Almería,Srdjan Babic,1,0,0,43.4,65.7,0
688,1,pass,1564,463170,43.4,65.7,48,2,1,2372222,Almería,Iddrisu Baba,1,0,0,32.3,52.4,0
689,1,pass,1564,210977,38.2,55.8,48,6,1,2372222,Almería,Srdjan Babic,1,0,0,35.9,33.0,0
690,1,pass,1564,469402,45.3,24.6,48,11,1,2372222,Almería,Edgar González,1,0,0,90.4,12.3,0
691,1,pass,1564,432838,91.7,11.1,48,17,1,2372222,Almería,Luis Suárez,1,0,0,85.5,11.3,0
692,1,pass,1564,234548,85.6,11.3,48,18,1,2372222,Almería,Álex Pozo,1,0,0,88.8,7.3,0
693,1,pass,1564,432838,86.0,8.0,48,19,1,2372222,Almería,Luis Suárez,1,0,0,75.5,21.6,0
694,1,pass,1564,441293,76.3,17.9,48,22,1,2372222,Almería,Lázaro,1,0,0,79.8,9.2,0
695,1,pass,1564,432838,79.8,9.2,48,23,1,2372222,Almería,Luis Suárez,1,0,0,72.5,9.2,0
696,1,pass,1564,233681,74.8,12.3,48,27,1,2372222,Almería,Lucas Robertone,1,0,0,59.5,24.6,0
697,1,pass,1564,469402,59.5,24.6,48,28,1,2372222,Almería,Edgar González,1,0,0,64.1,43.3,0
698,1,pass,1564,463170,62.7,44.0,48,30,1,2372222,Almería,Iddrisu Baba,1,0,0,63.2,73.9,0
699,1,pass,1564,220871,62.9,70.9,48,34,1,2372222,Almería,Sergio Akieme,1,0,0,48.7,58.7,0
700,1,pass,1564,210977,51.3,59.9,48,38,1,2372222,Almería,Srdjan Babic,1,0,0,46.7,32.8,0
701,1,pass,1564,469402,47.4,32.8,48,40,1,2372222,Almería,Edgar González,1,0,0,54.1,9.2,0
702,1,pass,1564,233681,55.6,10.3,48,42,1,2372222,Almería,Lucas Robertone,1,0,0,60.6,25.6,0
703,1,pass,1564,463170,60.6,25.6,48,43,1,2372222,Almería,Iddrisu Baba,1,0,0,63.2,8.0,0
704,1,failed_pass,1564,234548,63.2,8.0,48,44,1,2372222,Almería,Álex Pozo,0,0,0,72.6,26.2,0
705,49,ball_recovery,184,77359,24.4,75.5,48,46,1,2372222,Rayo Vallecano,Florian Lejeune,1,0,0,0.0,0.0,0
706,1,failed_pass,184,77359,29.5,86.8,48,50,1,2372222,Rayo Vallecano,Florian Lejeune,0,0,0,58.5,92.9,0
707,8,cut_pass,1564,233681,41.1,9.2,48,52,1,2372222,Almería,Lucas Robertone,1,0,0,0.0,0.0,0
708,49,ball_recovery,1564,233681,42.8,9.8,48,54,1,2372222,Almería,Lucas Robertone,1,0,0,0.0,0.0,0
709,1,pass,1564,233681,42.8,9.8,48,54,1,2372222,Almería,Lucas Robertone,1,0,0,55.2,9.8,0
710,1,pass,1564,234548,55.2,9.8,48,56,1,2372222,Almería,Álex Pozo,1,0,0,44.5,12.5,0
711,1,failed_pass,1564,233681,44.1,17.1,49,0,1,2372222,Almería,Lucas Robertone,0,0,0,81.1,24.9,0
712,44,aerial_duel,184,89399,16.8,79.3,49,4,1,2372222,Rayo Vallecano,Aridane Hernández,1,0,0,0.0,0.0,0
713,44,aerial_duel,1564,433952,83.2,20.7,49,4,1,2372222,Almería,Largie Ramazani,0,0,0,0.0,0.0,0
714,61,touched_ball,184,89399,14.8,83.0,49,4,1,2372222,Rayo Vallecano,Aridane Hernández,0,0,0,0.0,0.0,0
715,3,failed_dribble,1564,433952,82.0,11.1,49,8,1,2372222,Almería,Largie Ramazani,0,0,0,0.0,0.0,0
716,7,tackle,184,178424,18.0,88.9,49,8,1,2372222,Rayo Vallecano,Alfonso Espino,1,0,0,0.0,0.0,0
717,61,touched_ball,184,89399,15.3,88.8,49,8,1,2372222,Rayo Vallecano,Aridane Hernández,1,0,0,0.0,0.0,0
718,61,touched_ball,1564,433952,80.3,13.2,49,8,1,2372222,Almería,Largie Ramazani,0,0,0,0.0,0.0,0
719,49,ball_recovery,184,89399,14.2,82.3,49,10,1,2372222,Rayo Vallecano,Aridane Hernández,1,0,0,0.0,0.0,0
720,1,failed_pass,184,89399,18.9,78.4,49,10,1,2372222,Rayo Vallecano,Aridane Hernández,0,0,0,60.2,2.2,0
721,49,ball_recovery,1564,220871,35.6,98.3,49,19,1,2372222,Almería,Sergio Akieme,1,0,0,0.0,0.0,0
722,1,pass,1564,220871,42.4,95.1,49,21,1,2372222,Almería,Sergio Akieme,1,0,0,38.1,63.7,0
723,1,pass,1564,210977,40.2,63.1,49,25,1,2372222,Almería,Srdjan Babic,1,0,0,45.1,52.5,0
724,1,pass,1564,233681,46.8,55.8,49,28,1,2372222,Almería,Lucas Robertone,1,0,0,49.6,78.2,0
725,3,failed_dribble,1564,132161,73.1,90.9,49,36,1,2372222,Almería,Adri Embarba,0,0,0,0.0,0.0,0
726,7,tackle,184,183462,26.9,9.1,49,37,1,2372222,Rayo Vallecano,Unai López,0,0,0,0.0,0.0,0
727,61,touched_ball,1564,132161,72.6,91.1,49,37,1,2372222,Almería,Adri Embarba,1,0,0,0.0,0.0,0
728,61,touched_ball,184,183462,25.0,7.2,49,37,1,2372222,Rayo Vallecano,Unai López,1,0,0,0.0,0.0,0
729,49,ball_recovery,184,434078,28.8,6.2,49,38,1,2372222,Rayo Vallecano,Isi Palazón,1,0,0,0.0,0.0,0
730,83,unidentified,1564,132161,63.2,93.6,49,41,1,2372222,Almería,Adri Embarba,0,0,0,0.0,0.0,0
731,1,failed_pass,184,434078,53.6,5.6,49,44,1,2372222,Rayo Vallecano,Isi Palazón,0,0,0,83.6,15.9,0
732,59,goalkeeper_clears_ball,1564,76611,16.2,83.3,49,47,1,2372222,Almería,Diego Mariño,1,0,0,0.0,0.0,0
733,12,clearance,1564,76611,16.2,83.3,49,47,1,2372222,Almería,Diego Mariño,1,0,0,24.7,101.1,0
734,5,ball_out,184,434078,71.4,0.0,49,48,1,2372222,Rayo Vallecano,Isi Palazón,1,0,347,0.0,0.0,0
735,5,ball_out,1564,76611,28.6,100.0,49,48,1,2372222,Almería,Diego Mariño,0,0,347,0.0,0.0,0
736,1,pass,184,97624,66.5,0.0,50,22,1,2372222,Rayo Vallecano,Iván Balliu,1,0,0,73.2,12.9,0
737,1,pass,184,40721,74.1,12.3,50,23,1,2372222,Rayo Vallecano,Óscar Trejo,1,0,0,83.3,5.8,0
738,83,unidentified,1564,220871,19.1,98.0,50,25,1,2372222,Almería,Sergio Akieme,0,0,0,0.0,0.0,0
739,1,pass,184,449300,70.9,3.4,50,31,1,2372222,Rayo Vallecano,Randy Nteka,1,0,0,66.4,11.0,0
740,1,pass,184,433161,65.4,8.0,50,32,1,2372222,Rayo Vallecano,Óscar Valentín,1,0,0,67.4,2.9,0
741,1,pass,184,449300,66.0,3.4,50,33,1,2372222,Rayo Vallecano,Randy Nteka,1,0,0,70.7,14.5,0
742,1,pass,184,40721,71.0,15.0,50,34,1,2372222,Rayo Vallecano,Óscar Trejo,1,0,0,75.0,8.5,0
743,3,failed_dribble,184,433161,77.3,7.2,50,35,1,2372222,Rayo Vallecano,Óscar Valentín,0,0,0,0.0,0.0,0
744,7,tackle,1564,132161,22.7,92.8,50,35,1,2372222,Almería,Adri Embarba,1,0,0,0.0,0.0,0
745,5,ball_out,184,433161,77.4,0.0,50,36,1,2372222,Rayo Vallecano,Óscar Valentín,1,0,347,0.0,0.0,0
746,5,ball_out,1564,132161,22.6,100.0,50,36,1,2372222,Almería,Adri Embarba,0,0,347,0.0,0.0,0
747,1,pass,184,97624,78.8,0.0,50,47,1,2372222,Rayo Vallecano,Iván Balliu,1,0,0,87.9,25.4,0
748,15,shot_blocked,184,40721,87.0,29.7,50,50,1,2372222,Rayo Vallecano,Óscar Trejo,1,0,0,0.0,0.0,0
749,10,save,1564,76611,3.1,53.3,50,50,1,2372222,Almería,Diego Mariño,1,0,0,0.0,0.0,0
750,52,goalkeeper_catches_ball,1564,76611,3.1,53.3,50,51,1,2372222,Almería,Diego Mariño,1,0,0,0.0,0.0,0
751,18,substitution_out,184,183462,40.8,31.5,45,0,2,2372222,Rayo Vallecano,Unai López,1,0,0,0.0,0.0,0
752,19,substitution_in,184,441175,40.8,31.5,45,0,2,2372222,Rayo Vallecano,Pathé Ciss,1,0,0,0.0,0.0,0
753,18,substitution_out,1564,441293,87.3,100.0,45,0,2,2372222,Almería,Lázaro,1,0,0,0.0,0.0,0
754,19,substitution_in,1564,493344,87.3,100.0,45,0,2,2372222,Almería,Sergio Arribas,1,0,0,0.0,0.0,0
755,1,pass,1564,432838,50.2,50.0,45,0,2,2372222,Almería,Luis Suárez,1,0,0,38.7,43.3,0
756,1,pass,1564,233681,38.7,41.5,45,2,2,2372222,Almería,Lucas Robertone,1,0,0,36.2,9.1,0
757,1,pass,1564,234548,36.2,9.1,45,4,2,2372222,Almería,Álex Pozo,1,0,0,28.6,24.4,0
758,1,pass,1564,469402,29.4,28.0,45,6,2,2372222,Almería,Edgar González,1,0,0,27.9,59.3,0
759,1,pass,1564,210977,29.3,66.6,45,9,2,2372222,Almería,Srdjan Babic,1,0,0,33.2,85.0,0
760,1,pass,1564,463170,33.2,82.6,45,11,2,2372222,Almería,Iddrisu Baba,1,0,0,38.5,65.8,0
761,4,foul_received,1564,233681,33.8,71.8,45,13,2,2372222,Almería,Lucas Robertone,1,0,152,0.0,0.0,0
762,4,foul_committed,184,40721,66.2,28.2,45,13,2,2372222,Rayo Vallecano,Óscar Trejo,0,0,152,0.0,0.0,0
763,1,pass,1564,463170,34.8,68.2,45,25,2,2372222,Almería,Iddrisu Baba,1,0,0,36.4,26.4,0
764,1,pass,1564,469402,41.9,26.2,45,29,2,2372222,Almería,Edgar González,1,0,0,54.9,3.7,0
765,1,pass,1564,234548,54.2,4.4,45,31,2,2372222,Almería,Álex Pozo,1,0,0,35.7,14.3,0
766,1,pass,1564,469402,36.7,23.3,45,35,2,2372222,Almería,Edgar González,1,0,0,39.7,34.5,0
767,1,pass,1564,463170,38.5,33.7,45,36,2,2372222,Almería,Iddrisu Baba,1,0,0,32.4,21.6,0
768,1,pass,1564,469402,32.3,20.9,45,38,2,2372222,Almería,Edgar González,1,0,0,43.4,4.7,0
769,1,pass,1564,234548,42.8,9.4,45,42,2,2372222,Almería,Álex Pozo,1,0,0,33.2,21.6,0
770,1,pass,1564,469402,35.4,25.5,45,44,2,2372222,Almería,Edgar González,1,0,0,32.3,59.9,0
771,1,pass,1564,210977,37.8,69.6,45,48,2,2372222,Almería,Srdjan Babic,1,0,0,56.3,95.6,0
772,1,pass,1564,220871,40.0,77.5,45,53,2,2372222,Almería,Sergio Akieme,1,0,0,31.6,39.5,0
773,1,pass,1564,469402,32.1,36.1,45,57,2,2372222,Almería,Edgar González,1,0,0,58.3,4.0,0
774,1,pass,1564,234548,62.7,13.5,46,3,2,2372222,Almería,Álex Pozo,1,0,0,64.1,28.3,0
775,83,unidentified,184,441175,36.7,75.7,46,5,2,2372222,Rayo Vallecano,Pathé Ciss,0,0,0,0.0,0.0,0
776,1,pass,1564,433952,65.9,28.8,46,9,2,2372222,Almería,Largie Ramazani,1,0,0,62.9,38.3,0
777,1,pass,1564,233681,64.9,45.4,46,11,2,2372222,Almería,Lucas Robertone,1,0,0,78.9,85.7,0
778,3,failed_dribble,1564,220871,89.7,88.1,46,17,2,2372222,Almería,Sergio Akieme,0,0,0,0.0,0.0,0
779,7,tackle,184,434078,10.3,11.9,46,17,2,2372222,Rayo Vallecano,Isi Palazón,0,0,0,0.0,0.0,0
780,1,pass,1564,132161,84.1,93.9,46,20,2,2372222,Almería,Adri Embarba,1,0,0,78.5,83.9,0
781,1,pass,1564,220871,75.4,80.6,46,22,2,2372222,Almería,Sergio Akieme,1,0,0,70.4,88.7,0
782,1,failed_pass,1564,233681,73.6,85.3,46,26,2,2372222,Almería,Lucas Robertone,0,0,0,80.1,64.8,0
783,12,clearance,184,441175,21.0,40.6,46,27,2,2372222,Rayo Vallecano,Pathé Ciss,1,0,0,11.8,-1.1,0
784,5,ball_out,184,441175,12.2,0.0,46,30,2,2372222,Rayo Vallecano,Pathé Ciss,0,0,347,0.0,0.0,0
785,5,ball_out,1564,233681,87.8,100.0,46,30,2,2372222,Almería,Lucas Robertone,1,0,347,0.0,0.0,0
786,1,failed_pass,1564,220871,84.9,100.0,46,50,2,2372222,Almería,Sergio Akieme,0,0,0,81.3,87.4,0
787,8,cut_pass,184,434078,18.9,12.7,46,51,2,2372222,Rayo Vallecano,Isi Palazón,1,0,0,0.0,0.0,0
788,49,ball_recovery,184,40721,22.4,8.9,46,52,2,2372222,Rayo Vallecano,Óscar Trejo,1,0,0,0.0,0.0,0
789,83,unidentified,1564,132161,70.8,87.0,46,53,2,2372222,Almería,Adri Embarba,1,0,0,0.0,0.0,0
790,1,pass,184,40721,28.8,12.3,46,54,2,2372222,Rayo Vallecano,Óscar Trejo,1,0,0,31.1,6.9,0
791,83,unidentified,1564,220871,66.7,94.7,46,57,2,2372222,Almería,Sergio Akieme,1,0,0,0.0,0.0,0
792,50,ball_stolen,184,434078,31.5,5.2,46,57,2,2372222,Rayo Vallecano,Isi Palazón,0,0,0,0.0,0.0,0
793,7,tackle,1564,220871,68.5,94.8,46,58,2,2372222,Almería,Sergio Akieme,1,0,0,0.0,0.0,0
794,5,ball_out,184,434078,31.8,0.0,46,58,2,2372222,Rayo Vallecano,Isi Palazón,1,0,347,0.0,0.0,0
795,5,ball_out,1564,220871,68.2,100.0,46,58,2,2372222,Almería,Sergio Akieme,0,0,347,0.0,0.0,0
796,1,failed_pass,184,97624,32.6,0.0,47,16,2,2372222,Rayo Vallecano,Iván Balliu,0,0,0,59.0,9.4,0
797,44,aerial_duel,1564,210977,42.2,88.8,47,18,2,2372222,Almería,Srdjan Babic,1,0,0,0.0,0.0,0
798,44,aerial_duel,184,449300,57.8,11.2,47,18,2,2372222,Rayo Vallecano,Randy Nteka,0,0,0,0.0,0.0,0
799,1,pass,1564,210977,43.6,86.2,47,18,2,2372222,Almería,Srdjan Babic,1,0,0,59.4,88.0,0
800,49,ball_recovery,1564,493344,59.4,88.0,47,19,2,2372222,Almería,Sergio Arribas,1,0,0,0.0,0.0,0
801,1,pass,1564,493344,59.4,88.0,47,19,2,2372222,Almería,Sergio Arribas,1,0,0,55.6,92.6,0
802,61,touched_ball,1564,132161,55.6,92.7,47,20,2,2372222,Almería,Adri Embarba,0,0,0,0.0,0.0,0
803,1,pass,184,434078,42.4,9.1,47,21,2,2372222,Rayo Vallecano,Isi Palazón,1,0,0,46.1,4.2,0
804,49,ball_recovery,184,449300,46.8,5.2,47,22,2,2372222,Rayo Vallecano,Randy Nteka,1,0,0,0.0,0.0,0
805,1,pass,184,449300,46.8,5.2,47,22,2,2372222,Rayo Vallecano,Randy Nteka,1,0,0,45.9,3.6,0
806,1,failed_pass,184,97624,46.0,4.4,47,23,2,2372222,Rayo Vallecano,Iván Balliu,0,0,0,48.6,3.6,0
807,74,pass_block,1564,132161,49.4,96.5,47,23,2,2372222,Almería,Adri Embarba,1,0,0,0.0,0.0,0
808,5,ball_out,184,449300,57.5,0.0,47,25,2,2372222,Rayo Vallecano,Randy Nteka,1,0,347,0.0,0.0,0
809,5,ball_out,1564,132161,42.5,100.0,47,25,2,2372222,Almería,Adri Embarba,0,0,347,0.0,0.0,0
810,1,pass,184,97624,55.9,0.0,47,36,2,2372222,Rayo Vallecano,Iván Balliu,1,0,0,60.3,11.6,0
811,3,failed_dribble,184,434078,59.4,14.0,47,37,2,2372222,Rayo Vallecano,Isi Palazón,0,0,0,0.0,0.0,0
812,7,tackle,1564,493344,40.6,86.0,47,38,2,2372222,Almería,Sergio Arribas,0,0,0,0.0,0.0,0
813,1,pass,184,434078,57.8,3.4,47,43,2,2372222,Rayo Vallecano,Isi Palazón,1,0,0,44.9,3.3,0
814,1,pass,184,441175,44.6,4.2,47,45,2,2372222,Rayo Vallecano,Pathé Ciss,1,0,0,38.8,21.9,0
815,1,pass,184,89399,38.9,27.9,47,47,2,2372222,Rayo Vallecano,Aridane Hernández,1,0,0,35.9,67.9,0
816,1,pass,184,77359,37.9,70.7,47,48,2,2372222,Rayo Vallecano,Florian Lejeune,1,0,0,56.6,93.8,0
817,1,pass,184,178424,59.3,94.6,47,53,2,2372222,Rayo Vallecano,Alfonso Espino,1,0,0,53.0,79.4,0
818,1,pass,184,433161,44.6,71.4,47,56,2,2372222,Rayo Vallecano,Óscar Valentín,1,0,0,32.6,50.0,0
819,1,pass,184,89399,32.2,45.7,47,59,2,2372222,Rayo Vallecano,Aridane Hernández,1,0,0,44.3,19.2,0
820,1,failed_pass,184,441175,57.5,18.1,48,3,2,2372222,Rayo Vallecano,Pathé Ciss,0,0,0,72.8,14.7,0
821,49,ball_recovery,1564,220871,35.3,70.6,48,4,2,2372222,Almería,Sergio Akieme,1,0,0,0.0,0.0,0
822,1,pass,1564,220871,36.8,69.3,48,6,2,2372222,Almería,Sergio Akieme,1,0,0,34.3,58.7,0
823,1,pass,1564,463170,34.3,53.4,48,8,2,2372222,Almería,Iddrisu Baba,1,0,0,39.3,38.3,0
824,1,pass,1564,433952,39.3,38.3,48,9,2,2372222,Almería,Largie Ramazani,1,0,0,24.9,64.0,0
825,1,pass,1564,210977,33.8,68.1,48,14,2,2372222,Almería,Srdjan Babic,1,0,0,34.1,79.4,0
826,1,pass,1564,233681,34.5,81.0,48,15,2,2372222,Almería,Lucas Robertone,1,0,0,46.7,95.8,0
827,3,failed_dribble,1564,132161,44.3,95.8,48,17,2,2372222,Almería,Adri Embarba,0,0,0,0.0,0.0,0
828,49,ball_recovery,184,97624,40.7,6.5,48,19,2,2372222,Rayo Vallecano,Iván Balliu,1,0,0,0.0,0.0,0
829,1,pass,184,97624,41.7,9.1,48,20,2,2372222,Rayo Vallecano,Iván Balliu,1,0,0,43.6,19.6,0
830,1,pass,184,441175,44.1,21.7,48,28,2,2372222,Rayo Vallecano,Pathé Ciss,1,0,0,32.0,36.2,0
831,1,pass,184,89399,31.2,38.8,48,31,2,2372222,Rayo Vallecano,Aridane Hernández,1,0,0,29.0,69.6,0
832,1,pass,184,77359,28.3,70.8,48,36,2,2372222,Rayo Vallecano,Florian Lejeune,1,0,0,24.7,36.0,0
833,1,pass,184,89399,26.3,29.9,48,39,2,2372222,Rayo Vallecano,Aridane Hernández,1,0,0,35.9,25.4,0
834,1,pass,184,441175,31.2,32.2,48,41,2,2372222,Rayo Vallecano,Pathé Ciss,1,0,0,11.1,54.2,0
835,1,pass,184,94878,14.2,52.9,48,47,2,2372222,Rayo Vallecano,Stole Dimitrievski,1,0,0,29.5,5.8,0
836,1,pass,184,97624,34.6,5.2,48,50,2,2372222,Rayo Vallecano,Iván Balliu,1,0,0,29.0,15.4,0
837,1,pass,184,441175,28.7,15.6,48,51,2,2372222,Rayo Vallecano,Pathé Ciss,1,0,0,46.5,13.8,0
838,3,failed_dribble,184,40721,63.8,30.8,48,57,2,2372222,Rayo Vallecano,Óscar Trejo,0,0,0,0.0,0.0,0
839,7,tackle,1564,210977,36.2,69.2,48,57,2,2372222,Almería,Srdjan Babic,1,0,0,0.0,0.0,0
840,49,ball_recovery,1564,463170,32.3,57.3,48,58,2,2372222,Almería,Iddrisu Baba,1,0,0,0.0,0.0,0
841,1,pass,1564,463170,32.2,53.7,48,59,2,2372222,Almería,Iddrisu Baba,1,0,0,39.7,38.3,0
842,1,failed_pass,1564,433952,43.2,41.6,49,2,2,2372222,Almería,Largie Ramazani,0,0,0,77.6,53.6,0
843,49,ball_recovery,184,89399,26.1,48.9,49,5,2,2372222,Rayo Vallecano,Aridane Hernández,1,0,0,0.0,0.0,0
844,1,pass,184,89399,23.7,44.7,49,5,2,2372222,Rayo Vallecano,Aridane Hernández,1,0,0,9.4,48.7,0
845,1,failed_pass,184,94878,9.0,48.4,49,6,2,2372222,Rayo Vallecano,Stole Dimitrievski,0,0,0,21.0,-1.3,0
846,5,ball_out,184,94878,17.0,0.0,49,9,2,2372222,Rayo Vallecano,Stole Dimitrievski,0,0,347,0.0,0.0,0
847,5,ball_out,1564,432838,83.0,100.0,49,9,2,2372222,Almería,Luis Suárez,1,0,347,0.0,0.0,0
848,1,pass,1564,132161,87.4,100.0,49,17,2,2372222,Almería,Adri Embarba,1,0,0,66.3,93.5,0
849,3,failed_dribble,1564,220871,72.7,80.1,49,25,2,2372222,Almería,Sergio Akieme,0,0,0,0.0,0.0,0
850,7,tackle,184,441175,27.3,19.9,49,25,2,2372222,Rayo Vallecano,Pathé Ciss,0,0,0,0.0,0.0,0
851,1,pass,1564,233681,69.6,93.0,49,29,2,2372222,Almería,Lucas Robertone,1,0,0,77.6,97.2,0
852,83,unidentified,184,97624,23.8,3.4,49,30,2,2372222,Rayo Vallecano,Iván Balliu,1,0,0,0.0,0.0,0
853,1,pass,1564,132161,77.6,97.2,49,30,2,2372222,Almería,Adri Embarba,1,0,0,81.1,88.1,0
854,3,failed_dribble,1564,233681,78.2,84.7,49,31,2,2372222,Almería,Lucas Robertone,0,0,0,0.0,0.0,0
855,7,tackle,184,441175,21.8,15.3,49,31,2,2372222,Rayo Vallecano,Pathé Ciss,0,0,0,0.0,0.0,0
856,61,touched_ball,1564,233681,84.6,81.7,49,31,2,2372222,Almería,Lucas Robertone,1,0,0,0.0,0.0,0
857,4,foul_received,184,97624,19.3,9.0,49,32,2,2372222,Rayo Vallecano,Iván Balliu,1,0,152,0.0,0.0,265
858,4,foul_committed,1564,132161,80.7,91.0,49,32,2,2372222,Almería,Adri Embarba,0,0,152,0.0,0.0,265
859,1,pass,184,94878,14.9,8.1,50,5,2,2372222,Rayo Vallecano,Stole Dimitrievski,1,0,0,65.7,18.1,0
860,44,aerial_duel,184,449300,70.0,21.4,50,8,2,2372222,Rayo Vallecano,Randy Nteka,1,0,0,0.0,0.0,0
861,44,aerial_duel,1564,210977,30.0,78.6,50,8,2,2372222,Almería,Srdjan Babic,0,0,0,0.0,0.0,0
862,1,failed_pass,184,449300,71.8,23.2,50,8,2,2372222,Rayo Vallecano,Randy Nteka,0,0,0,87.8,29.9,0
863,52,goalkeeper_catches_ball,1564,76611,13.9,67.2,50,11,2,2372222,Almería,Diego Mariño,0,0,0,0.0,0.0,0
864,1,pass,1564,76611,13.9,56.4,50,12,2,2372222,Almería,Diego Mariño,1,0,0,26.3,34.0,0
865,1,pass,1564,469402,26.6,34.0,50,17,2,2372222,Almería,Edgar González,1,0,0,38.7,34.0,0
866,4,foul_received,1564,433952,42.8,31.8,50,20,2,2372222,Almería,Largie Ramazani,1,0,152,0.0,0.0,0
867,4,foul_committed,184,165682,57.2,68.2,50,20,2,2372222,Rayo Vallecano,Álvaro García,0,0,152,0.0,0.0,0
868,17,card,184,165682,56.0,68.5,50,24,2,2372222,Rayo Vallecano,Álvaro García,1,0,0,0.0,0.0,0
869,1,pass,1564,469402,39.0,33.0,50,38,2,2372222,Almería,Edgar González,1,0,0,58.4,94.8,0
870,1,failed_pass,1564,220871,63.0,96.4,50,39,2,2372222,Almería,Sergio Akieme,0,0,0,77.4,74.8,0
871,12,clearance,184,89399,20.4,34.6,50,41,2,2372222,Rayo Vallecano,Aridane Hernández,1,0,0,25.9,12.0,0
872,50,ball_stolen,184,434078,27.2,14.4,50,44,2,2372222,Rayo Vallecano,Isi Palazón,0,0,0,0.0,0.0,0
873,7,tackle,1564,132161,72.8,85.6,50,44,2,2372222,Almería,Adri Embarba,1,0,0,0.0,0.0,0
874,1,failed_pass,1564,220871,66.8,75.3,50,47,2,2372222,Almería,Sergio Akieme,0,0,0,80.5,30.4,0
875,1,failed_pass,184,178424,21.1,75.0,50,49,2,2372222,Rayo Vallecano,Alfonso Espino,0,0,0,32.2,83.3,0
876,1,pass,1564,234548,72.5,25.0,50,50,2,2372222,Almería,Álex Pozo,1,0,0,81.2,29.5,0
877,83,unidentified,184,178424,3.6,91.4,50,58,2,2372222,Rayo Vallecano,Alfonso Espino,1,0,0,0.0,0.0,0
878,3,failed_dribble,1564,433952,96.4,3.5,51,0,2,2372222,Almería,Largie Ramazani,0,0,0,0.0,0.0,0
879,7,tackle,184,178424,3.6,96.5,51,0,2,2372222,Rayo Vallecano,Alfonso Espino,1,0,0,0.0,0.0,0
880,6,corner_kick,184,178424,3.4,95.8,51,2,2,2372222,Rayo Vallecano,Alfonso Espino,0,0,0,0.0,0.0,0
